"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"reviewer","reviewer-227","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/testing.html","success","0","22","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","R v0.20 H100 training starting configuration · v0.19 managed stages A Timoni module Inspect the Timoni Redis example. Compare its immutable module source, typed options, seven exact objects, lifecycle order, public OCI, and Co","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-228","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/how-it-works.html","success","5","101","no","3","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ect the source, values, or package. What will it produce? Helm, AICR, Timoni, or another source tool runs on your machine. The browser checks its output; it does not run the source processor. Can this destination accept it? No","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/how-it-works.html#deliver -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/proof.html#security -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-229","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/docs.html","success","3","75","no","3","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ect the source, values, or package. What will it produce? Helm, AICR, Timoni, or another source tool runs on your machine. The browser checks its output; it does not run the source processor. Can this destination accept it? No","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/proof.html#security -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-230","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/confighub.html","partial","5","108","no","3","no","3","4","yes","no","bookmark","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","n git, the recorded journey lands those exact files as governed data, receipted. Every certified image in the Catalog has been uploaded into a ConfigHub organization as a base variant , one at a time, with the outcome recorded.","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/how-it-works.html#deliver -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/proof.html#security"
"reviewer","reviewer-231","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/index.html","success","1","35","no","1","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","ni, or another processor. Can this destination accept it? Add current destination checks for the same proposed digest. Without them, the answer remains not run. Did it work? Add staging or live results only after the exact revision has b","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/promote.html"
"reviewer","reviewer-232","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/ai.html","partial","5","495","no","4","no","4","5","no","no","bookmark","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","promotion review, and copy its AI review prompt. The prompt keeps the destination checks and tests that have not run in the answer. After the source tool writes Kubernetes YAML, the agent can run the same released local checker a person","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/matrix.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/summary.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/contract.html -> https://confighub.github.io/helm-expt/site/d/docs/user/hook-lifecycle-strategy.html -> https://confighub.github.io/helm-expt/site/d/docs/reference/seven-stage-helm-lifecycle.html"
"reviewer","reviewer-233","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/ask.html","success","0","20","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","promotion review shows what changed, what blocks the move, and which destination checks have not run. Doing this regularly? Install the Config Workshop agent skill so your assistant follows the same version, evidence, lifecycle, and saf","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-234","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/promote.html","success","0","23","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","ni, or another processor. Can this destination accept it? Add current destination checks for the same proposed digest. Without them, the answer remains not run. Did it work? Add staging or live results only after the exact revision has b","https://confighub.github.io/helm-expt/site/promote.html"
"reviewer","reviewer-235","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/charts/index.html","partial","5","143","no","4","no","4","5","yes","no","bookmark","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","Read the anonymous run . Snapshot findings, configuration inspection, destination checks, and model inference remain separate results. Plan NVIDIA NIM serving Choose the AICR platform or a specific KServe model shape . AWS or equivalent","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/matrix.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/summary.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/contract.html -> https://confighub.github.io/helm-expt/site/d/docs/user/hook-lifecycle-strategy.html -> https://confighub.github.io/helm-expt/site/d/docs/reference/seven-stage-helm-lifecycle.html"
"reviewer","reviewer-236","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/try.html","partial","5","140","no","0","yes","4","5","yes","no","bookmark","https://confighub.github.io/helm-expt/site/d/docs/user/hook-lifecycle-strategy.html","Hook Lifecycle Strategy · Config Workshop","render and capture -> shape base variants -> scan and gate -> settle prerequisites -> publish and deploy -> observe and operate Render parity proves the desired non-hook object set. Hook support starts with source inventory and beco","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/matrix.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/summary.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/contract.html -> https://confighub.github.io/helm-expt/site/d/docs/user/hook-lifecycle-strategy.html -> https://confighub.github.io/helm-expt/site/d/docs/reference/seven-stage-helm-lifecycle.html"
"reviewer","reviewer-237","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/testing.html","success","0","19","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","Read the anonymous run . Snapshot findings, configuration inspection, destination checks, and model inference remain separate results. Plan NVIDIA NIM serving Choose the AICR platform or a specific KServe model shape . AWS or equivalent","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-238","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/how-it-works.html","partial","5","123","no","4","no","4","5","yes","no","bookmark","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","the stored object and review the diff. Deployment setup Use this for prerequisites and lifecycle work: Secrets, CRDs, hooks, certificates, jobs, and target capabilities. Record and check each required step. Live cluster Observe what","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/matrix.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/summary.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/contract.html -> https://confighub.github.io/helm-expt/site/d/docs/user/hook-lifecycle-strategy.html -> https://confighub.github.io/helm-expt/site/d/docs/reference/seven-stage-helm-lifecycle.html"
"reviewer","reviewer-239","5","action","Helm","S-A7","check which destination claims have live evidence","https://confighub.github.io/helm-expt/site/docs.html","partial","5","206","no","4","no","4","5","no","no","bookmark","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","eployed. Every Catalog base records these answers separately. Missing prerequisites are blocked or not run, not failed conformance. Open the cross-format cases . SOURCE F1 · source Record the source and choices Record the source vers","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/matrix.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/summary.html -> https://confighub.github.io/helm-expt/site/d/data/lifecycle-routes/contract.html -> https://confighub.github.io/helm-expt/site/d/docs/user/hook-lifecycle-strategy.html -> https://confighub.github.io/helm-expt/site/d/docs/reference/seven-stage-helm-lifecycle.html"
