"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"reviewer","reviewer-031","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/charts/index.html","success","2","65","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","e comparison is a separate check after delivery. Read the upgrade and rollback walkthrough before claiming that a rollback will restore the exact release. Read the ConfigurationReview schema . Keep this reviewed result in Config","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/d/data/vllm-cpu-starter-proof/summary.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-032","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/try.html","success","3","75","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","e comparison is a separate check after delivery. Read the upgrade and rollback walkthrough before claiming that a rollback will restore the exact release. Read the ConfigurationReview schema . Keep this reviewed result in Config","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/d/data/redis-public-walkthrough-proof/summary.html -> https://confighub.github.io/helm-expt/site/d/data/redis-upgrade-app-proof/summary.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-033","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","the detailed Redis walkthrough for the recorded parity, upgrade, and rollback evidence. To keep an edit to the files as well, the same objects go into ConfigHub. There you change a value, move it from development to staging, an","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-034","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/how-it-works.html","success","1","39","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","e comparison is a separate check after delivery. Read the upgrade and rollback walkthrough before claiming that a rollback will restore the exact release. Read the ConfigurationReview schema . Keep this reviewed result in Config","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-035","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/docs.html","success","4","104","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/current-proof-status.html","Current Proof Status · Config Workshop","is limited to this version pair and target profile. It does not prove rollback, long-running soak, automatic ConfigHub route selection, or automatic post-success removal of every temporary hook resource. The webhook certificate","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/verification.html -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/d/docs/user/chain-of-proof.html -> https://confighub.github.io/helm-expt/site/d/docs/user/current-proof-status.html"
"reviewer","reviewer-036","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/confighub.html","success","0","17","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","bject revision or release digest. External effects remain outside the rollback claim. Redis promotion and rollback Compare desired with live The approved desired objects and a separately dated live observation. Desired and live","https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-037","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/index.html","success","1","38","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","sed commands, objects, and evidence before accepting them. Do not add credentials or Secret values. Keep private source names and paths local. The optional public Catalog proposal is only for material you are allowed to publish. S","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-038","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/guides.html","success","1","42","no","0","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","10 GiB available. No GPU, cloud account, ConfigHub account, or model credential. ConfigHub retained the two changed Units, published OCI, Argo CD pulled the same digest, the pod became ready, and the model answered. Read the proo","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/charts/index.html"
"reviewer","reviewer-039","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/ask.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","sed commands, objects, and evidence before accepting them. Do not add credentials or Secret values. Keep private source names and paths local. The optional public Catalog proposal is only for material you are allowed to publish. S","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-040","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","25","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","10 GiB available. No GPU, cloud account, ConfigHub account, or model credential. ConfigHub retained the two changed Units, published OCI, Argo CD pulled the same digest, the pod became ready, and the model answered. Read the proo","https://confighub.github.io/helm-expt/site/charts/index.html"
"reviewer","reviewer-041","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/try.html","success","1","50","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","10 GiB available. No GPU, cloud account, ConfigHub account, or model credential. ConfigHub retained the two changed Units, published OCI, Argo CD pulled the same digest, the pod became ready, and the model answered. Read the proo","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/charts/index.html"
"reviewer","reviewer-042","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","10 GiB available. No GPU, cloud account, ConfigHub account, or model credential. ConfigHub retained the two changed Units, published OCI, Argo CD pulled the same digest, the pod became ready, and the model answered. Read the proo","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-043","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","te it silently; overlapping changes require review. Protected input A credential or other sensitive value stays outside portable configuration. The objects contain a reference or requirement instead. Prune-protected resource The d","https://confighub.github.io/helm-expt/site/how-it-works.html"
"reviewer","reviewer-044","navigation","Helm","S-N1","find credential warnings","https://confighub.github.io/helm-expt/site/docs.html","success","1","46","no","0","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","10 GiB available. No GPU, cloud account, ConfigHub account, or model credential. ConfigHub retained the two changed Units, published OCI, Argo CD pulled the same digest, the pod became ready, and the model answered. Read the proo","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/charts/index.html"
